image,split,Segmentation Quality,Filter Loading,Asbestos Present,Asbestos Type,accuracy,precision,recall,specificity,dice,iou,tversky,f2,tp,fp,fn,tn,match_status,matched_sample_id,parsed_site_number,Origin of data,Sampling position,Environment,Pump Flow (L/min),Volume sampled (L; dm3),"Frame Width, px","Frame Height, px","Pixel Resolution, nm/px","Images needed to find 3 fibers at 0.003 f/cm3, #",Minimum number of fibres for early termination,Filter Coverage (%),Median Otsu Coverage (%),GT Foreground Fraction (%),Frames Analyzed,Acquired Spectra,"Analyzed volume, cm3",Asbestos Counted,WHO Asbestos Counted,"Airborne WHO Asbestos Concentration, fibers/cm3",8 hr TWA,Sample Notes,n_objects,n_fg_px,snr_mean,snr_median,snr_pooled,cnr_mean,cnr_median,cnr_pooled,weber_contrast_mean,weber_contrast_median,weber_contrast_pooled,mu_F_pooled,mu_B_pooled,sigma_B_mad_pooled,n_bg_px_pooled,mask_quality,filter_loading,asbestos
b_E200175-12116-L_10.tif,train,,,False,,0.996465944676409,0.6148382472290477,0.6149402473056117,0.9982244455597906,0.6148892430373115,0.4439278519399118,0.614909643729294,0.6149198445829701,103789.0,65018.0,64990.0,36553403.0,no_sample_prefix_match,,,,,,,,,,,,,,1.8592445198329848,0.4587981689283229,,,,,,,,,6,168779,4.985586968596234,4.89722735443708,3.262273052025632,2.4205836845787414,2.2187568379397304,1.372376991546894,0.9421123261415024,0.9238191728364884,0.7261653273161143,120.91615070595276,70.04899750054336,37.065,73616,2,medium,False
A51_10.00kV_0.40nA_14.4nm_700.00ns_089.tif,train,,,False,,0.9824166733375006,0.6885565570065013,0.7304883253063365,0.9900234887980792,0.7089029141722294,0.5490701837636983,0.7173821675651827,0.7216983177652133,539199.0,243887.0,198936.0,24202234.0,matched_unique_sample,A51,,Asbyg,Personal,Outdoor,1.9,146.3000000000001,8192.0,5632.0,50.0,30.0,2.6823802636135863,4.3,6.344765555115068,2.9309382814405955,15.0,94.0,515.6579206714612,4.0,3.0,0.0058178103733839,0.000933273747397,,7,738135,3.647114551021217,4.150174267571379,2.172517804713585,0.968869783553658,0.5071766456079022,0.2698191090276445,0.3422121310546332,0.2730478881269142,0.1418086371845922,157.82776998787486,138.22611324400177,72.64739999999999,240154,4,medium,True
A30_Site2.tif,train,,,False,,0.9975270357998932,0.4290898255139933,0.6991767282770963,0.9981275572316574,0.5318062816482748,0.3622180608736766,0.5881205084779072,0.6210000939181183,64799.0,86216.0,27880.0,45958449.0,ambiguous_site_not_found,A30,2.0,,,,,,,,,,,,3.95501743663441,0.2008763226595792,,,,,,,,,20,92679,3.2687346746734347,3.2157958316047197,2.9221262435798887,0.9218548053828431,0.7595915905818058,0.8663934951964932,0.3962060484509672,0.3475439604020552,0.4214523973884588,35629.20008847743,25065.348761543057,12192.9024,169041,3,very high,True
SEMS R15B Sample 2_10.00kV_0.10nA_16.9nm_500.00ns_005.tif,train,,,False,,0.99679950873057,0.8612095924880586,0.917883847529149,0.997912933982352,0.8886440211643015,0.7996034016888818,0.90011351723328,0.9059600117496373,321375.0,51792.0,28751.0,24763906.0,no_sample_prefix_match,,,,,,,,,,,,,,2.9345273971557617,1.391275723775228,,,,,,,,,4,350126,4.3811644006863215,4.23691354596153,5.566382676812877,1.0273284400017757,0.6832796289326166,2.164835005668349,0.3062044201599644,0.1979522829909119,0.6364264784074906,189.81253605844756,115.99209531050964,34.099799999999995,202538,5,very low,True
A82 - Site 2.tif,train,,,False,,0.9974733265963466,0.559918942065266,0.9513523114653774,0.9976201195169528,0.7049431775038421,0.544333781544117,0.786419138167978,0.834652918210501,139258.0,109453.0,7121.0,45881512.0,ambiguous_site_not_found,A82,2.0,,,,,,,,,,,,1.526433771306818,0.3172679380937056,,,,,,,,,13,146379,3.650400098672924,3.583321800620197,3.934394467626383,1.2812202156764347,1.1240715150670153,1.933049591529112,0.5601981464764035,0.4888208175900332,0.9658753044592148,49284.142725390935,25069.821373507035,12526.4874,238033,4,medium,True
A36 - Site 5.tif,train,,,False,,0.9981843124736436,0.3283518073099483,0.9090125957484322,0.9982674031524832,0.4824382016223899,0.3179034963440391,0.5939227990111285,0.6715111279281527,39043.0,79863.0,3908.0,46014530.0,ambiguous_site_not_found,A36,5.0,,,,,,,,,,,,2.3359710519964048,0.0930937853726473,,,,,,,,,26,42951,3.606726914802908,3.4648254403871954,3.426756702204465,1.2355917928989255,1.0833205741866847,1.1886028651753089,0.5192197647404333,0.50704769802803,0.5310639713454642,35253.655328164656,23025.592651872823,10287.7614,124331,1,very high,False
A33_004.tif,train,,,False,,0.9964259104295208,0.4348036614229487,0.855278196863648,0.9968285514101104,0.576518597084135,0.4050060618306582,0.6629480857517597,0.7166681777492779,112245.0,145906.0,18993.0,45860200.0,ambiguous_no_site_in_filename,A33,,,,,,,,,,,,,2.0447405901822178,0.2844507044011896,,,,,,,,,52,131238,3.534212475319823,3.389464558661862,3.346358463048912,1.4408060086374035,1.3976894479502977,1.394891795760184,0.6934878588330874,0.6800182412730411,0.7147915048416743,47177.10684405432,27511.86176910936,14098.0434,295889,2,high,True
A106 - Site 6.tif,train,,,False,,0.9977926774458418,0.8528304255049414,0.9419471112186109,0.998357113157068,0.8951762981504101,0.8102435679573056,0.913315970763366,0.9226643128733756,27178.0,4690.0,1675.0,2850041.0,matched_unique_sample,A106,6.0,Asbyg,FF,Indoor,1.9,2251.499999993364,8192.0,5632.0,50.0,2.0,41.2807871736718,3.5,2.4222287264737217,1.0005950927734375,10.0,37.0,5290.516328951344,1.0,1.0,0.0001890174678277,0.0004666368736998,,1,28853,5.833079211913761,5.833079211913761,5.833079211913761,0.9704343330172231,0.9704343330172231,0.9704343330172231,0.1995692379458384,0.1995692379458384,0.1995692379458384,86.48123245416421,72.09357302314652,14.826,42555,5,low,False
A94 - Site 9.tif,train,,,False,,0.9966312755237892,0.7434484309974291,0.9781724010355242,0.996805941704582,0.8448094066522599,0.731316036952832,0.8935390771265845,0.92007460816786,26440.0,9124.0,590.0,2847430.0,matched_unique_sample,A94,9.0,Asbyg,Personal,Indoor,1.9,75.99999999999987,8192.0,5632.0,50.0,56.0,1.393444292786275,12.2,2.0445390181107954,0.937375155362216,10.0,154.0,178.5828296697697,19.0,18.0,0.1007935647188763,0.008399463726573,,1,27030,3.993188665072545,3.993188665072545,3.993188665072545,1.025465915704145,1.025465915704145,1.025465915704145,0.3455396619532119,0.3455396619532119,0.3455396619532119,118.40603033666297,87.998914993949,29.652,47926,5,low,True
A112 - 222.tif,train,,,False,,0.9993137663060968,0.7079043746574519,0.8115175457444237,0.9995603431615162,0.7561781398965941,0.6079472986861068,0.7773828090980552,0.7884374498152951,49096.0,20258.0,11403.0,46056587.0,matched_unique_sample,A112,,Asbyg,NF,Indoor,1.9,493.9999999999999,8192.0,5632.0,50.0,9.0,9.0573879031108,5.6,0.2819928255948153,0.1311280510642311,3.0,289.0,348.2365178560515,123.0,62.0,0.1780399148880433,0.0964382872310234,,21,60499,3.499324261362545,3.4827926542302605,3.862985906497373,1.0519372595872651,1.0052153580237806,1.483380604800734,0.4414213748065779,0.3997449799881338,0.6233725414853176,160.363361377874,98.7840789920683,41.5128,135406,2,high,False
A60 - Site 5.tif,train,,,False,,0.999792770905928,0.1444751381214139,0.8531810766674651,0.9997986149712677,0.2471060713440057,0.140970350404186,0.3451917365182823,0.4306653491433735,1569.0,9291.0,270.0,46126214.0,matched_unique_sample,A60,5.0,Asbyg,Personal,Indoor,1.9,277.4000000000001,8192.0,5632.0,50.0,16.0,5.086071668669915,2.7,0.1940250396728515,0.0039859251542524,10.0,75.0,651.8273282946609,6.0,2.0,0.0030682972517161,0.000933273747397,,3,1717,3.887240552814415,3.96043378553088,3.9036111152431134,1.1336476481521298,1.2747390764988622,1.2148422788640476,0.4258459617766266,0.4726207542426007,0.4518210202478755,31235.10425160163,21514.431748800696,8001.592199999999,9172,0,low,False
A56 - Site 5.tif,train,,,False,,0.9950779351321132,0.6682820090806767,0.9170181907804092,0.9957984592141128,0.7731365440463138,0.6301732603530246,0.8249083277675714,0.8534843988691222,386956.0,192075.0,35016.0,45523297.0,matched_unique_sample,A56,5.0,Asbyg,Personal,Indoor,1.9,210.9,8192.0,5632.0,50.0,21.0,3.86680791248192,22.4,0.6663365797563033,0.9145996787331322,5.0,290.0,247.7836761668059,11.0,10.0,0.0403577836712216,0.00933273747397,,32,421972,3.8388429012558727,3.816807376396608,3.799898136567496,1.4543331546038183,1.4405841413545302,1.5617089315965242,0.6203295783159749,0.6186499888210086,0.6977555462902734,146.47695344714816,86.2768222199209,38.5476,762847,4,medium,True
A33_10.00kV_0.10nA_33.7nm_50.00ns_003.tif,train,,,False,,0.9986736951848008,0.6316101838617486,0.9458229041968756,0.9987896513057636,0.7574221473390107,0.6095570959332536,0.8229959723746539,0.8602333238754178,52147.0,30415.0,2987.0,25098707.0,ambiguous_no_site_in_filename,A33,,,,,,,,,,,,,0.2415040571379198,0.2189224887167602,,,,,,,,,4,55134,3.382807910550177,3.6778811569595566,2.063267953707726,0.8374053908199574,0.8649409802790173,0.4042956884827586,0.361979299371958,0.3420745373731405,0.2437024999927264,174.3630609061559,140.1967600006743,84.5082,59321,3,very low,False
A30_Site4.tif,train,,,False,,0.9971377199346368,0.493080914856787,0.7133764849457994,0.9979362230094592,0.5831160385637526,0.4115481962070257,0.6290619853342403,0.6548615089651794,92358.0,94950.0,37108.0,45912928.0,ambiguous_site_not_found,A30,4.0,,,,,,,,,,,,2.6458740234375,0.2806099978360263,,,,,,,,,32,129466,3.572783292681185,3.381208648483625,2.684079596980229,1.1327996031459198,1.101307688700827,0.68755791301996,0.4633519089917816,0.4067045466104798,0.3443778840687814,32726.720559838104,24343.394032031167,12192.9024,221784,2,very high,True
b_E200175-12116-L_18.tif,train,,,False,,0.998677637874043,0.4887530455968839,0.9647043668682715,0.9987207075590608,0.6488008432360158,0.4801667022867621,0.7465930275447623,0.8074451568384747,44934.0,47002.0,1644.0,36693620.0,no_sample_prefix_match,,,,,,,,,,,,,,0.5493350948155881,0.1266146920668058,,,,,,,,,9,46578,6.090720697355093,6.648551765577314,5.466778882430301,2.8264119239670533,3.1254918170678354,2.9468370252597014,0.9741028471619833,0.9094833338502578,1.1694067529693106,162.10092747649105,74.72131597402202,29.652,65594,4,medium,True
b_E200175-12116-L_1.tif,train,,,False,,0.9946623282011132,0.1153599774659096,0.9393659132104104,0.9947029895319576,0.205485105728682,0.1145073280721481,0.2988876464010007,0.386796045516158,25392.0,194719.0,1639.0,36565450.0,no_sample_prefix_match,,,,,,,,,,,,,,1.4719168623869172,0.0734793623869171,,,,,,,,,10,27031,6.047466659547593,6.135025202290731,4.310558420050391,3.249158615583056,3.046436123810591,2.457343335337328,1.1952675309543384,1.1510808959708934,1.3259892794619053,121.42584440087307,52.20395702584831,28.1694,47005,2,medium,False
A52 - Site 4.tif,train,,,False,,0.992751381613988,0.8390640325064204,0.6638877186757137,0.9979767361650538,0.7412670512216546,0.588899378490955,0.7082471934561981,0.6928163858409871,29942.0,5743.0,15159.0,2832740.0,matched_unique_sample,A52,4.0,Asbyg,Personal,Outdoor,1.9,152.0000000000001,8192.0,5632.0,50.0,28.0,2.786888585572557,0.9,5.894331498579546,1.564060557972301,35.0,33.0,1250.079807688391,6.0,6.0,0.0047996935580417,0.0007999489263402,,1,45101,2.812067593639956,2.812067593639956,2.812067593639956,0.3026603493833457,0.3026603493833457,0.3026603493833457,0.1206102955384945,0.1206102955384945,0.1206102955384945,125.07514245803864,111.61341543513956,44.478,60900,5,very low,True
A33 - 217.tif,val,,,False,,0.994754206050526,0.5372747334274383,0.5423349966758414,0.9973352731871404,0.5397930060143382,0.3696688265688711,0.5408069373984169,0.5413153328375528,141941.0,122246.0,119781.0,45753376.0,ambiguous_no_site_in_filename,A33,,,,,,,,,,,,,2.0632635463367808,0.5672671578147195,,,,,,,,,61,261722,3.246308543835196,3.165692238006292,2.957670944947275,1.0727889663690868,1.0608988902272196,1.103229017255359,0.5010965768224258,0.503153573263172,0.5949116015377995,188.5568465776664,118.22401090437393,63.7518,394704,2,very high,True
A91 - Site 11.tif,val,,,False,,0.9997222640297628,0.7304892950112282,0.9115619199148396,0.9997799474858317,0.8110419677351564,0.6821451604899832,0.8484668974494011,0.8685051604996987,27500.0,10146.0,2668.0,46097030.0,matched_unique_sample,A91,11.0,Asbyg,Personal,Indoor,1.9,37.99999999999986,8192.0,5632.0,50.0,112.0,0.6967221463931359,5.4,0.2947894009676846,0.0653873790394176,10.0,53.0,89.29141483488466,5.0,5.0,0.0559964248438203,0.0023331843684925,,3,30168,4.356430672928613,4.452208460509866,4.3152726960671615,2.129743398375807,2.112326175858188,2.123556484022388,0.9615906155228234,0.9375318712542002,0.9689012072522688,191.9346990188279,97.48315370124456,44.478,32381,4,medium,True
A44_10.00kV_0.10nA_33.7nm_250.00ns_053.tif,val,,,False,,0.9996144416575176,0.4945772528530494,0.9150120810999948,0.999646431261625,0.6420936232950084,0.4728555917478431,0.7290777292277895,0.7820496704795048,8710.0,8901.0,809.0,25165836.0,ambiguous_no_site_in_filename,A44,,,,,,,,,,,,,0.0521635421749207,0.0377974239143693,,,,,,,,,1,9519,2.677114403965561,2.677114403965561,2.677114403965561,0.7367704530468284,0.7367704530468284,0.7367704530468284,0.3797112633785795,0.3797112633785795,0.3797112633785795,186.54722134678013,135.20743527611273,69.6822,15682,4,very low,False
A86 - Site 2.tif,val,,,False,,0.998030229048292,0.7364966697453758,0.9831267441099466,0.9981102966171836,0.8421257435096887,0.7273032790816999,0.8933773662788858,0.9214159722643488,15149.0,5420.0,260.0,2862755.0,matched_unique_sample,A86,2.0,Asbyg,NF,Indoor,1.9,412.2999999999998,8192.0,5632.0,50.0,11.0,7.559435288365552,1.5,0.0751148570667613,0.5343697287819602,38.0,9.0,3681.4850336423074,2.0,2.0,0.0005432590331682,0.0002455983545781,,2,15409,3.7370122834575055,3.7370122834575055,3.597150080099219,1.1864148456956147,1.1864148456956147,1.0617268884752884,0.4646684771359001,0.4646684771359001,0.4187572678133162,45230.315464988,31880.23525313516,12573.9306,34448,5,very low,True
A31_Site5.tif,val,,,False,,0.9960195584730668,0.4645883446315117,0.6066531430508678,0.9974433992745976,0.5262006424065601,0.3570368243787205,0.5556775512894888,0.5716901294752309,101979.0,117525.0,66122.0,45851718.0,matched_unique_sample,A31,5.0,Asbyg,Personal,Indoor,1.9,186.2000000000001,8192.0,5632.0,50.0,23.0,3.413938517326382,80.0,3.3951607617464936,0.3643491051413796,5.0,83.0,218.7639663454684,14.0,14.0,0.0639959141072229,0.013065832463558,,46,168101,3.081964562353179,3.0719816235134982,2.448205015076857,0.7259919991153024,0.6699522406255785,0.474962498517181,0.3199655853718647,0.2637714781715282,0.2407015328987775,26119.384203544298,21052.10923896943,10668.7896,435449,2,very high,True
A52_20.00kV_0.40nA_56.2nm_25.00ns_037.tif,val,,,False,,0.9979019828896272,0.4575980052638236,0.7071390345711855,0.9984423297410032,0.5556368529497872,0.3846933190482952,0.6077174262980072,0.637598919127557,33034.0,39156.0,13681.0,25098385.0,matched_unique_sample,A52,,Asbyg,Personal,Outdoor,1.9,152.0000000000001,8192.0,5632.0,50.0,28.0,2.786888585572557,0.9,4.23492359671058,0.1854928730076441,35.0,33.0,1250.079807688391,6.0,6.0,0.0047996935580417,0.0007999489263402,,3,46715,2.564436232157113,2.452314416917005,2.4682427057112077,0.463031570673712,0.3793212688416498,0.3896039550273046,0.2188023541264043,0.1869310738371148,0.1874322581909472,197.60849834100395,166.4166498560399,80.0604,109058,4,low,True
A50 - Site 4.tif,val,,,False,,0.9976501464843716,0.9166869300909068,0.8819968415508914,0.9990380397207788,0.8990073628042897,0.8165425747933353,0.892125019966724,0.8887232136542063,30159.0,2741.0,4035.0,2846649.0,matched_unique_sample,A50,4.0,Asbyg,Personal,Outdoor,1.9,146.3000000000001,8192.0,5632.0,50.0,30.0,2.6823802636135863,1.6,9.716033935546877,1.1858159845525569,30.0,5.0,1031.3158413429223,1.0,1.0,0.0009696350622306,0.0001555456245661,,1,34194,3.0493507790397447,3.0493507790397447,3.0493507790397447,0.7492668732484724,0.7492668732484724,0.7492668732484724,0.3257563218791372,0.3257563218791372,0.3257563218791372,117.54515412060596,88.66271438988048,38.5476,31543,4,low,False
A125 - Site 4.tif,val,,,False,,0.9939811012961614,0.7007646691633633,0.8215832164417817,0.9959642765689476,0.7563796636814301,0.6082078602224411,0.7811784216963715,0.794197755034618,26943.0,11505.0,5851.0,2839285.0,matched_unique_sample,A125,4.0,Asbyg,NF,Indoor,1.9,408.4999999999999,8192.0,5632.0,50.0,11.0,7.489763073726238,20.7,7.0053794167258525,1.137265292080966,3.0,206.0,287.96481284250405,63.0,39.0,0.1354332135757509,0.0606627935808051,,4,32794,5.757173788487874,4.7053500654491724,4.4124585010082695,1.392345033254964,1.1700503909966256,0.9563851940413602,0.2898478946634718,0.3310751537846439,0.2767259571665088,91.58675367445264,71.7356400232887,20.7564,60115,4,medium,True
A89 - Site 4.tif,val,,,False,,0.9993017370050602,0.4425583220101348,0.8821958570171738,0.9993683087061992,0.5894272678611642,0.4178637899567377,0.6796473181482205,0.735972757073248,23125.0,29128.0,3088.0,46082003.0,matched_unique_sample,A89,4.0,Asbyg,Personal,Indoor,1.9,91.20000000000012,8192.0,5632.0,50.0,47.0,1.6721331513435354,6.0,0.5010409788651901,0.0568151473999023,5.0,52.0,107.14969780186216,8.0,8.0,0.07466189979176,0.007466189979176,,8,26213,3.777055051430137,3.629417711546432,3.5951847585583394,1.5275046945097663,1.212327305232081,1.4384640789120793,0.675287613342635,0.5648365795903905,0.6669681857116646,197.2181741883798,118.30950096837836,54.8562,55247,3,medium,True
A51_15.00kV_50pA_28.1nm_1.00µs_075.tif,val,,,False,,0.976613603356001,0.00847431600007,0.0274269242511358,0.98195193793305,0.012947988503339,0.0065161799632947,0.0164140400166045,0.0189504687824996,3863.0,451985.0,136984.0,24591424.0,matched_unique_sample,A51,,Asbyg,Personal,Outdoor,1.9,146.3000000000001,8192.0,5632.0,50.0,30.0,2.6823802636135863,4.3,10.161245184292916,0.5592660748048305,15.0,94.0,515.6579206714612,4.0,3.0,0.0058178103733839,0.000933273747397,,14,327669,3.701603730993296,3.7137039234172233,3.112069565932652,1.3232632849777688,1.2703966405348162,1.0134265789714243,0.5987275334795639,0.5905179601724548,0.48289613106993,212.24189959990116,143.1266122745473,68.19959999999999,225768,0,very low,False
A112 - Site 2.tif,val,,,False,,0.9985857876864312,0.3964280262549283,0.9544285189233576,0.9986274946083832,0.5601811906810179,0.3890636704114021,0.6710594315228138,0.7447662747343018,2597.0,3954.0,124.0,2876909.0,matched_unique_sample,A112,2.0,Asbyg,NF,Indoor,1.9,493.9999999999999,8192.0,5632.0,50.0,9.0,9.0573879031108,5.6,2.919353138316761,0.094361738725142,3.0,289.0,348.2365178560515,123.0,62.0,0.1780399148880433,0.0964382872310234,,1,2721,4.705381218306871,4.705381218306871,4.705381218306871,1.0670219373395098,1.0670219373395098,1.0670219373395098,0.2932700854489153,0.2932700854489153,0.2932700854489153,118.59536934950386,91.70193502574116,25.2042,5633,2,medium,False
A52 - Site 9.tif,val,,,False,,0.9964942932128872,0.642648279845261,0.9883411059288316,0.9965455413439236,0.7788594054206072,0.6378130486185956,0.8510089059067479,0.8923397728297133,17802.0,9899.0,210.0,2855673.0,matched_unique_sample,A52,9.0,Asbyg,Personal,Outdoor,1.9,152.0000000000001,8192.0,5632.0,50.0,28.0,2.786888585572557,0.9,0.3627777099609375,0.6246393377130682,35.0,33.0,1250.079807688391,6.0,6.0,0.0047996935580417,0.0007999489263402,,1,18012,3.218299953428902,3.218299953428902,3.218299953428902,0.6752975060944154,0.6752975060944154,0.6752975060944154,0.2655512607948835,0.2655512607948835,0.2655512607948835,31882.83899622474,25192.84677271524,9906.7332,49097,5,low,True
b_E200175-12116-L_19.tif,val,,,False,,0.9978522149008348,0.1932498639085263,0.9045915617185748,0.9979039781903196,0.3184652940110653,0.1893896646181747,0.4298811655693527,0.5210214956647105,18460.0,77064.0,1947.0,36689729.0,no_sample_prefix_match,,,,,,,,,,,,,,0.4453614300626305,0.0554730993389004,,,,,,,,,8,20407,5.226784688646367,5.4089564906921686,4.458813850645344,2.64046168968959,2.5023730517953093,2.355955445389942,1.1449732249108535,1.3061717691429269,1.1203585743491762,118.9914735139903,56.118561710398446,26.6868,44247,1,medium,False
A52_20.00kV_0.20nA_28.1nm_25.00ns_041.tif,val,,,False,,0.9975672896590628,0.2844501773621045,0.791955467767717,0.997794876224593,0.4185631583941901,0.2646726997767271,0.5158483239372815,0.5836796273258736,22052.0,55473.0,5793.0,25100938.0,matched_unique_sample,A52,,Asbyg,Personal,Outdoor,1.9,152.0000000000001,8192.0,5632.0,50.0,28.0,2.786888585572557,0.9,1.9006358575770512,0.1105651086138895,35.0,33.0,1250.079807688391,6.0,6.0,0.0047996935580417,0.0007999489263402,,2,27845,3.383002427228828,3.383002427228828,2.0059940036980977,0.5878014853494773,0.5878014853494773,0.4156713379106168,0.252024445761251,0.252024445761251,0.2613754723041083,214.13424313162147,169.76249168525257,106.7472,25557,2,low,False
