image,object_id,area_px,mu_F,mu_B,sigma_B_mad,n_bg_px,snr,cnr,weber_contrast
A112 - Site 13.tif,2,317,96.4006309148265,81.14515629835964,17.7912,3231,5.418444560268113,0.857473054537756,0.1880022827055079
A112 - Site 13.tif,3,1639,108.97071384990848,87.47938574528459,19.273799999999998,5991,5.653826115938228,1.115054015994425,0.24567305679013196
A112 - Site 13.tif,4,1346,112.47325408618127,59.798873692679,14.825999999999999,4972,7.5862170518224135,3.552838281260885,0.8808590719517589
A112 - Site 13.tif,5,4348,88.75298988040478,76.82877316857899,20.7564,14729,4.275933680100858,0.5744838558748605,0.1552050907296076
A112 - Site 2.tif,1,2721,118.59536934950386,91.70193502574116,25.2042,5633,4.705381218306871,1.0670219373395098,0.2932700854489153
A112 - Site 20.tif,1,14523,129.34937685051298,73.15631710808876,17.7912,11176,7.270413281724045,3.1584749601398148,0.7681231362661071
A112 - Site 20.tif,2,5286,112.43170639424896,76.38299463907244,32.6172,8021,3.4470066823571277,1.1052055892021533,0.4719468243002998
A112 - Site 20.tif,3,13008,109.16282287822878,74.34768302714559,25.2042,10941,4.331136192972497,1.3813229476543576,0.46827471185200015
A112 - Site 21.tif,1,760,81.48157894736842,66.30470446320868,17.7912,4145,4.579881003055983,0.8530551326290069,0.22889589215034
A112 - Site 21.tif,2,7924,115.60890964159515,67.04777260241252,31.1346,8373,3.7131972019702575,1.5597161043850079,0.7242766634456776
A112 - Site 21.tif,3,3541,81.03614798079639,68.1815001943257,29.651999999999997,7719,2.7329066489095952,0.43351705726883594,0.18853571346990025
A112 - Site 34.tif,1,3676,138.85745375408052,129.79858657243815,20.7564,9905,6.689862099746676,0.43643730017141685,0.06979172439515641
A112 - Site 34.tif,2,1007,127.6137040714995,116.72675367047309,20.7564,3678,6.148161724095599,0.5245105314881823,0.09326868140981857
A112 - Site 34.tif,3,4459,169.97914330567392,148.2453919882035,32.6172,8138,5.211334610376138,0.6663279285409889,0.14660658941583696
A112 - Site 34.tif,4,1561,161.60858424087124,124.59274809160306,22.238999999999997,5240,7.2668997782365325,1.6644559617169667,0.29709462800421144
A112 - Site 34.tif,5,3961,150.47084069679374,131.27112083473577,32.6172,5942,4.613235981343015,0.5886378921603203,0.14626004362960324
A112 - Site 4.tif,1,3979,117.91907514450867,105.39934800325999,25.2042,8589,4.678548618790645,0.496731780270009,0.1187837247311398
A112 - Site 4.tif,2,5401,120.38326235882244,103.21207764198418,20.7564,9737,5.799814144110939,0.8272718153709476,0.16636797851058618
A112 - Site 4.tif,3,674,142.39020771513353,107.29562855025932,28.1694,4049,5.054783121564027,1.245840491896022,0.3270830287849463
A112 - Site 4.tif,4,2036,127.26424361493123,98.79161118508655,26.686799999999998,6008,4.7688086832157905,1.066918192483756,0.288209009706492
A112 - Site 46.tif,1,1983,120.39233484619264,102.0258238276299,29.651999999999997,6312,4.060175866909176,0.6194020980833911,0.1800182574148317
A112 - Site 46.tif,2,1800,101.58,100.82947644838339,17.7912,6093,5.709564275760171,0.042185100004201996,0.007443493489985367
A112 - Site 46.tif,3,1375,103.77236363636364,93.64895813778863,19.273799999999998,5327,5.384115409650535,0.5252418045908224,0.10809949943702668
A112 - Site 5.tif,1,8504,132.92697554092192,100.88700597426471,29.651999999999997,17408,4.482900832864323,1.080533169966676,0.3175827179533355
A112 - Site 5.tif,2,4838,167.28792889623813,114.38083173160929,45.9606,11446,3.639811683481939,1.1511402625970382,0.4625521283509112
A112 - Site 5.tif,3,2634,165.6586940015186,134.69687017001544,66.717,5176,2.4830057403163894,0.4640769792835767,0.22986297892537716
A112 - Site 5.tif,4,1970,145.76497461928935,99.64877325868599,26.686799999999998,6073,5.462062688844999,1.7280528704574107,0.46278744682846074
A112 - Site 5.tif,5,359,122.72980501392757,103.24933842987356,16.3086,3401,7.525465394863626,1.1944904266527545,0.1886740087482334
A112_001.tif,1,1088,155.13970588235293,112.83379501385042,50.4084,3971,3.0776558242589798,0.8392631160701366,0.3749400687937513
A112_001.tif,2,3954,182.93930197268588,116.78223022662465,50.4084,6663,3.629143197094025,1.3124215752322435,0.5664994718118801
A112_001.tif,3,839,137.0750893921335,77.35572289156626,40.0302,3320,3.4242918935676205,1.4918578094950476,0.7720096750509208
A112_001.tif,4,2061,147.83406113537117,90.32168458781362,34.099799999999995,5580,4.33533513662889,1.6865898489343534,0.6367504858179952
A112_001.tif,5,4198,192.26869938065747,91.67446224916992,42.9954,6927,4.471843484092229,2.3396511512415525,1.0972983604430733
A112_001.tif,6,4154,201.53153586904187,106.47484678243106,51.891,7832,3.883747390302835,1.831853097228658,0.892761924061938
A112_001.tif,7,1435,170.58466898954703,104.11527377521614,42.9954,4858,3.967509755691817,1.5459652706771245,0.6384211729726943
A112_001.tif,8,1721,119.19988378849506,81.11264898116109,40.0302,5202,2.9777488935533065,0.9514625157460953,0.4695597453793473
A112_001.tif,9,750,92.98533333333333,81.58488228004957,37.065,5649,2.508709923330534,0.30757995548922057,0.13973729854451486
A112_001.tif,10,1092,109.86630036630036,85.1983092638253,34.099799999999995,5678,3.2219045370964445,0.723405741243087,0.2895361576154375
A112_001.tif,11,1679,135.15544967242406,91.77373171490818,48.925799999999995,9639,2.76245763267641,0.8866838753510221,0.4727029961857997
A112_001.tif,12,765,127.82352941176471,76.48546442921295,42.9954,4231,2.9729582555816467,1.1940362217960852,0.6712133522226675
A112_001.tif,13,695,127.66474820143885,90.41171749598716,42.9954,3738,2.9692652742327366,0.8664422402579641,0.41203763995507287
A112_001.tif,14,579,115.97754749568222,98.10345606505534,47.4432,4427,2.4445557523783528,0.3767471719205156,0.1821963480771979
A112_001.tif,15,1075,137.6706976744186,101.85763660302831,45.9606,6076,2.995406884254438,0.7792122179344516,0.3515991756950852
A112_001.tif,16,489,142.52965235173824,113.23558897243107,53.373599999999996,2793,2.6704148179068694,0.5488493070322907,0.25870014579826356
A112_001.tif,17,544,135.7058823529412,91.91649899396378,40.0302,2982,3.3900875418818868,1.0939086826455604,0.4764039517768082
A112_001.tif,18,1449,109.52449965493443,90.68149882903981,40.0302,7686,2.7360467753739415,0.4707196272111412,0.20779322206992915
A112_001.tif,19,602,150.10963455149502,87.8836032388664,32.6172,2964,4.602161881015949,1.9077674139273435,0.708050523786771
A112_001.tif,20,739,134.3978349120433,99.83142936751184,44.477999999999994,3589,3.021669924048442,0.7771573707621718,0.3462477273947349
A112_001.tif,21,641,151.402496099844,86.38942790230847,31.1346,2989,4.8628373594398395,2.088129225255961,0.7525581517165331
A112_001.tif,22,1563,200.4388995521433,131.80018227386648,71.1648,4389,2.8165455326787665,0.9645037612503906,0.5207786217658276
A112_001.tif,23,1131,133.24137931034483,88.70099875156055,34.099799999999995,4806,3.9073947434081986,1.3061771783330844,0.5021406881619724
A112_001.tif,24,4337,141.9748674198755,95.40284360189574,41.5128,10128,3.4200262903411773,1.1218714181351546,0.48816179953123234
A112_002.tif,1,1816,173.44933920704847,123.71905114899926,56.3388,4047,3.078683592413428,0.8827005198765718,0.40196144079813256
A112_002.tif,2,16391,194.7490696113721,89.29789729412751,45.9606,11937,4.237304769063047,2.294381977047749,1.1808919974689087
A112_002.tif,3,699,138.1602288984263,90.88458149779736,41.5128,4540,3.3281356320254223,1.1388209754398824,0.5201723616516074
A112_002.tif,4,320,123.553125,84.52400756143668,34.099799999999995,2645,3.623280047500783,1.1445556110920816,0.4617518567795937
A112_002.tif,5,1436,160.65459610027855,94.33178582482203,40.0302,6462,4.013334833704183,1.656819357857026,0.7030801938976314
A112_002.tif,6,2509,123.2973296133918,90.29378301503453,35.5824,7383,3.4651212278750334,0.9275244668454634,0.36551294555026914
A112_002.tif,7,1176,169.3324829931973,85.48361887586414,45.9606,3327,3.6842966139770654,1.8243640008853128,0.9808763972578926
A112_002.tif,8,766,156.32114882506528,107.58965868568518,60.7866,3926,2.5716383018518703,0.8016814582714493,0.45293842112852106
A112_002.tif,9,3079,154.2630724261124,97.65026790063322,40.0302,6159,3.8536672908847747,1.4142523522574615,0.5797506318906325
A112_002.tif,10,2227,182.1692860350247,116.62054644808744,51.891,4575,3.5106142876398327,1.2632005468059058,0.5620685340425411
A112_002.tif,11,1607,155.83136278780336,99.33508738958842,35.5824,5321,4.379450591978305,1.5877589870929825,0.5687444072098237
A112_002.tif,12,6723,145.3986315632902,89.12703962703962,37.065,9438,3.9228013361408927,1.5181867508719469,0.631363861802329
A112_002.tif,13,778,149.7030848329049,94.33930046819059,37.065,3631,4.038933894307718,1.4936944381431907,0.5868581183460582
A112_002.tif,14,4395,194.36450511945392,113.22918028500457,48.925799999999995,7649,3.972638262015696,1.658334147175233,0.7165584403513418
A112_002.tif,15,508,112.07086614173228,77.10583941605839,29.651999999999997,3014,3.7795381796822105,1.179179371168289,0.45346794725195944
A112_002.tif,16,1630,89.65337423312883,79.40517373335375,44.477999999999994,6533,2.015679082084897,0.23041055122692064,0.12906212550958446
A112_003.tif,1,2664,204.87800300300302,113.28170594837262,54.856199999999994,5346,3.734819454604126,1.6697528636313284,0.8085709539745906
A112_003.tif,2,6030,132.31940298507462,94.66488978533353,42.9954,13882,3.0775246411081043,0.8757800413761307,0.39776640823382925
A112_003.tif,3,607,127.62932454695222,83.14167178856792,40.0302,3254,3.1883259268019883,1.1113522477347297,0.5350824898754392
A112_003.tif,4,499,180.3807615230461,95.89032020610968,37.065,2717,4.866606272072846,2.279520876679919,0.8811154361203388
A112_003.tif,5,663,180.41779788838613,150.08344923504868,78.5778,4314,2.2960403302895442,0.38604222375119995,0.20211654786670757
A112_003.tif,6,1243,133.20756234915527,90.95631825273011,41.5128,4487,3.2088310669737274,1.017788346877283,0.4645223652784751
A112_003.tif,7,618,141.89644012944984,87.5263668715626,40.0302,3091,3.544734727630701,1.3582263701981248,0.6211850805078976
A112_003.tif,8,1252,118.3226837060703,83.58518355682567,40.0302,4549,2.9558354361584986,0.8677823278566382,0.4155939924624593
A112_003.tif,9,802,137.7356608478803,80.15728580362726,37.065,3198,3.7160572186893224,1.5534432761019454,0.718317423797605
A112_003.tif,10,1487,167.36045729657027,82.6610729722858,38.547599999999996,3933,4.3416569968857655,2.1972673863563963,1.0246586605818133
A112_003.tif,11,1220,140.09344262295082,77.88678793681187,35.5824,4178,3.9371555202453816,1.7482422396650177,0.7986804479422013
A112_003.tif,12,608,101.05098684210526,67.58623317246635,32.6172,3937,3.098088947277031,1.0259848687005342,0.4951415709067886
A112_003.tif,13,440,141.63863636363635,112.29988262910798,44.477999999999994,3408,3.1844650463553155,0.6596239428016577,0.2612536455519969
A112_003.tif,14,332,148.88855421686748,95.30877616747182,47.4432,2484,3.138248562185624,1.1293457869220922,0.5621704547923924
A112_003.tif,15,544,112.55514705882354,82.55920205920206,32.6172,3108,3.450791209065022,0.9196358053550003,0.36332648872355294
A112_003.tif,16,272,125.47426470588235,95.307369224895,40.0302,2619,3.13449007685541,0.7536034162570088,0.31652217161338153
A112_003.tif,17,928,115.52155172413794,75.70479098168154,40.0302,4258,2.8858599681060633,0.9946680439395684,0.5259477005468712
A112_003.tif,18,746,115.51608579088472,82.1239758516602,40.0302,4638,2.885723422866423,0.8341729476965586,0.40660610484171295
A112_003.tif,19,5083,150.01573873696637,85.25493945188018,37.065,7845,4.047369181073592,1.747222427292971,0.7596134569310501
A112_003.tif,20,1350,125.45185185185186,87.87172095704814,35.5824,6938,3.525671450396689,1.0561437925559343,0.4276703640400562
A112_003.tif,21,337,121.32047477744807,97.64060258249641,40.0302,2788,3.0307236723059297,0.5915501843367296,0.24252075024341804
A112_003.tif,22,2517,150.10369487485102,90.87001209189843,47.4432,4962,3.1638610979700443,1.2485178649515085,0.6518507196469835
A112_003.tif,23,123,169.4390243902439,118.08826479438315,63.751799999999996,1994,2.6577920053028463,0.8054793682344021,0.4348506575223615
A112_003.tif,24,704,167.234375,104.91789335950278,60.7866,3057,2.751171721604569,1.0251680737242341,0.5939547548960908
A112_004.tif,1,766,137.27284595300262,127.48825688073394,72.64739999999999,5450,1.8895768593797835,0.134686018645152,0.07674894387060863
A112_004.tif,2,1767,205.0826259196378,126.942291419868,68.19959999999999,5909,3.0070942628632267,1.1457594251038454,0.6155579328181586
A112_004.tif,3,1538,105.074122236671,81.41824626290645,32.6172,6489,3.221432931228207,0.7252577157607635,0.29054759905380717
A112_004.tif,4,1359,126.37527593818984,96.8789584799437,37.065,8526,3.409558232944672,0.7957997423523039,0.3044656746728748
A112_004.tif,5,1622,177.41122071516645,105.12165619911607,48.925799999999995,4299,3.62612815076923,1.477534644324161,0.6876752814115336
A112_004.tif,6,546,139.33699633699635,84.54470513633481,41.5128,3154,3.3564827307103235,1.3198890748748011,0.6480866082130621
A112_004.tif,7,1078,176.84230055658628,102.52580160320642,71.1648,3992,2.4849686998591523,1.0442873294513157,0.7248565510733554
A112_004.tif,8,2427,140.25875566543058,90.5683920168749,40.0302,6163,3.503823504014278,1.2413218928744414,0.5486501696288345
A112_004.tif,9,1705,111.76246334310851,80.99888122319597,40.0302,5363,2.7919536578680337,0.7685093282628477,0.3798025559309161
A112_004.tif,10,380,133.09473684210528,106.2952876376989,60.7866,3268,2.1895407346390465,0.44087758157221485,0.25212264623836816
A112_004.tif,11,1112,171.375,123.67374282234209,66.717,5747,2.5686856419550215,0.7149790483760979,0.3857023818089177
A112_004.tif,12,791,117.75726927939317,101.80232333010649,47.4432,5165,2.4820684366689534,0.33629573776481614,0.15672477234123205
A112_004.tif,13,690,149.95797101449276,105.7673835125448,42.2541,2790,3.5489566924630553,1.0458295761000627,0.4178092151871048
A112_004.tif,14,771,106.57976653696498,85.27528214206683,38.547599999999996,4519,2.764887217604108,0.5526799175401674,0.24983188395562284
A112_004.tif,15,501,126.99800399201597,90.21059229081793,38.547599999999996,3191,3.2945761593217275,0.9543372788877821,0.40779481392302636
A112_004.tif,16,638,145.9717868338558,112.39521912350598,71.1648,3765,2.051179611456001,0.4718142635914338,0.298736618596443
A112_004.tif,17,1572,161.58715012722647,90.02201986754967,56.3388,6040,2.8681326208322706,1.2702636592716592,0.7949736115343954
A112_004.tif,18,738,210.52845528455285,119.23450933886748,54.856199999999994,3373,3.8378242613628837,1.664241160143119,0.7656671415367593
A112_004.tif,19,1011,162.12759643916914,86.22968829841594,34.099799999999995,3914,4.754502853143541,2.2257581604143026,0.8801830277907388
A112_004.tif,20,674,133.58753709198814,86.11339018206961,35.5824,4339,3.7543149718525166,1.3342030581573052,0.5512980827259376
A112_004.tif,21,20329,218.30419597619164,94.48662626262626,45.9606,12375,4.7498117067378045,2.6939937617573624,1.3104242854042571
A112_004.tif,22,3564,192.18462401795736,112.82458245824583,53.373599999999996,9999,3.6007431385919246,1.4868781859354203,0.7033931774757262
A112_004.tif,23,2611,189.14170815779394,95.80716523101017,41.5128,5108,4.556226226904273,2.248331668890088,0.9741916764992855
A112_004.tif,24,1141,194.47414548641544,158.3749637786149,91.9212,3451,2.1156615173132947,0.39271878199885724,0.22793490109953604
A112_004.tif,25,1825,156.8958904109589,106.07291071768513,47.4432,5253,3.3070258831168355,1.0712384426548252,0.47913250748580555
A112_004.tif,26,3056,132.99476439790575,92.13173119715175,42.9954,6741,3.0932324008376115,0.9504047686787414,0.4435283334563239
A112_004.tif,27,2574,187.51709401709402,90.41582807436465,50.4084,5863,3.719957268627738,1.9262913705546387,1.0739410123206161
A112_004.tif,28,2007,136.88689586447433,91.49857645285547,41.5128,5971,3.2974623689922073,1.0933572151405175,0.496054924199226
A112_004.tif,29,2032,175.79675196850394,91.79359211337031,44.477999999999994,4869,3.9524428240698666,1.8886451692128061,0.9151309793197072
A112_004.tif,30,1588,140.55163727959697,81.76322384909642,44.477999999999994,7581,3.160026018436007,1.3217413871415788,0.7190080167559362
A112_004.tif,31,1481,156.75016880486157,96.13524343818874,42.9954,4991,3.645742771747772,1.4098002426439766,0.6305172088042896
A112_004.tif,32,1876,109.06023454157783,100.29324482623976,50.4084,5122,2.1635329532368117,0.17391922206614133,0.08741356139840661
A112_004.tif,33,334,166.51497005988023,90.79289463060154,38.547599999999996,2477,4.3197234073374995,1.9643784673918716,0.834008825569668
A112_005.tif,1,1981,149.6728924785462,134.55829631979697,81.54299999999999,12608,1.8355087801551468,0.18535737165539243,0.11232749351778332
A112_005.tif,2,1136,189.5211267605634,94.99545360611697,44.477999999999994,4839,4.261008289895079,2.125223102054818,0.9950547058434085
A112_005.tif,3,2156,162.64749536178107,99.98613037447988,42.9954,7210,3.782904574069599,1.4573969534584448,0.6267005708326487
A112_005.tif,4,1023,131.74389051808407,90.71540178571429,32.6172,5376,4.039092579304574,1.2578789325813067,0.45227698847394743
A112_005.tif,5,2189,128.9520328917314,75.71365224402042,44.477999999999994,7442,2.8992318193879916,1.1969598596101754,0.7031543065588147
A112_005.tif,6,1386,211.8095238095238,91.97773554167799,47.4432,3683,4.46448645464216,2.5257948081619257,1.3028347300474465
A112_005.tif,7,646,149.48452012383902,100.99974509304104,44.477999999999994,3923,3.360864249521795,1.090084424207409,0.48004848904651476
